index	prefix_1	prefix_2	prefix_3	tree_depth	radius_A	radius_B
17525	2	2	2	0	2.371	2.496
17529	0	6	6	1	2.298	1.932
17534	2	2	11	0	2.049	2.134
17535	0	3	12	1	2.648	1.743
17547	0	6	24	1	1.819	2.017
17551	1	1	1	0	2.497	2.225
17552	2	2	2	0	2.776	2.363
17555	2	5	5	0	1.999	2.398
17559	0	0	9	2	2.199	2.200
17561	2	2	11	0	2.565	1.960
17565	0	6	15	1	1.635	2.245
17567	2	8	17	0	2.282	2.249
17570	2	2	20	0	2.972	1.901
17571	0	3	21	1	1.291	1.889
17573	2	5	23	0	2.220	1.829
17575	1	7	25	0	2.704	2.358
17576	2	8	26	0	2.209	2.571
17582	2	5	5	0	2.471	1.857
17585	2	8	8	0	1.816	1.832
17586	0	0	9	2	2.520	2.146
17592	0	6	15	1	2.129	2.120
17593	1	7	16	0	1.825	1.897
17595	0	0	18	2	1.993	2.276
17597	2	2	20	0	2.805	2.350
17601	0	6	24	1	2.104	2.510
17604	0	0	0	3	2.786	1.873
17608	1	4	4	0	2.042	1.728
17613	0	0	9	2	2.032	2.282
17614	1	1	10	0	2.420	1.917
17616	0	3	12	1	2.753	1.889
17617	1	4	13	0	2.703	2.029
17621	2	8	17	0	2.813	2.217
17626	1	4	22	0	2.485	1.873
17628	0	6	24	1	2.615	2.476
17629	1	7	25	0	2.641	2.168
17634	0	3	3	1	2.588	1.566
17636	2	5	5	0	2.033	1.945
17643	0	3	12	1	2.776	1.751
17648	2	8	17	0	2.626	2.376
17649	0	0	18	2	2.266	1.946
17654	2	5	23	0	2.296	2.208
17660	2	2	2	0	2.581	2.156
17661	0	3	3	1	2.283	2.303
17669	2	2	11	0	3.148	1.638
17671	1	4	13	0	2.876	1.758
17674	1	7	16	0	2.178	2.163
17675	2	8	17	0	1.851	2.315
17683	1	7	25	0	2.045	1.666
17684	2	8	26	0	2.328	2.139
17686	1	1	1	0	1.819	2.323
17687	2	2	2	0	1.960	2.221
17692	1	7	7	0	1.933	2.197
17694	0	0	9	2	2.008	2.418
17698	1	4	13	0	1.973	1.837
17699	2	5	14	0	2.535	1.888
17701	1	7	16	0	2.513	1.674
17702	2	8	17	0	1.932	2.132
17713	1	1	1	0	1.697	2.227
17719	1	7	7	0	2.054	2.231
17728	1	7	16	0	2.347	1.976
17732	2	2	20	0	1.675	2.029
17733	0	3	21	1	1.995	1.813
17739	0	0	0	5	2.389	1.896
17742	0	3	3	1	2.201	2.144
17743	1	4	4	0	2.687	2.174
17745	0	6	6	1	2.271	2.344
17747	2	8	8	0	2.296	2.045
17761	1	4	22	0	3.179	1.876
17764	1	7	25	0	2.116	1.817
17765	2	8	26	0	1.626	2.159
17766	0	0	0	3	2.726	1.767
17767	1	1	1	0	1.565	2.107
17776	1	1	10	0	2.286	1.601
17779	1	4	13	0	2.684	1.663
17780	2	5	14	0	2.694	2.156
17784	0	0	18	2	2.873	2.049
17794	1	1	1	0	1.944	2.541
17795	2	2	2	0	1.410	2.172
17796	0	3	3	1	2.389	2.532
17799	0	6	6	1	1.780	2.520
17800	1	7	7	0	1.754	2.374
17802	0	0	9	2	3.028	1.887
17807	2	5	14	0	2.102	2.181
17808	0	6	15	1	2.476	2.116
17813	2	2	20	0	1.745	2.305
17814	0	3	21	1	2.159	1.647
17816	2	5	23	0	2.324	2.567
17828	2	8	8	0	1.889	2.237
17829	0	0	9	2	2.628	1.961
17837	2	8	17	0	1.828	1.868
17840	2	2	20	0	2.679	2.113
17841	0	3	21	1	2.458	1.394
17842	1	4	22	0	2.394	2.201
17844	0	6	24	1	1.747	1.977
17856	0	0	9	2	2.964	1.977
17870	2	5	23	0	1.787	2.046
17874	0	0	0	3	2.150	2.354
17877	0	3	3	1	2.637	1.683
17879	2	5	5	0	2.905	2.327
17882	2	8	8	0	1.753	2.439
17891	2	8	17	0	1.489	2.325
17892	0	0	18	2	1.992	1.776
17895	0	3	21	1	2.541	1.861
17900	2	8	26	0	2.496	1.956
17902	1	1	1	0	1.860	1.747
17903	2	2	2	0	2.311	2.010
17905	1	4	4	0	3.509	2.652
17909	2	8	8	0	1.943	2.302
17910	0	0	9	2	2.050	2.185
17911	1	1	10	0	1.735	2.033
17925	0	6	24	1	1.583	2.235
17933	2	5	5	0	1.832	2.088
17934	0	6	6	1	1.867	2.207
17941	1	4	13	0	2.383	1.595
17945	2	8	17	0	2.408	1.712
17946	0	0	18	2	2.551	2.242
17950	1	4	22	0	2.435	1.728
17952	0	6	24	1	1.732	2.474
17954	2	8	26	0	2.038	2.144
17961	0	6	6	1	1.881	2.854
17963	2	8	8	0	1.968	2.735
17968	1	4	13	0	2.033	2.169
17971	1	7	16	0	2.159	2.152
17974	1	1	19	0	2.236	1.621
17975	2	2	20	0	2.657	1.874
17983	1	1	1	0	2.667	2.360
17984	2	2	2	0	2.097	2.235
17992	1	1	10	0	2.837	2.088
17996	2	5	14	0	2.121	1.949
17997	0	6	15	1	2.609	1.941
18008	2	8	26	0	3.384	2.391
18009	0	0	0	3	2.282	2.031
18011	2	2	2	0	1.400	2.296
18013	1	4	4	0	2.748	2.139
18015	0	6	6	1	2.200	2.319
18017	2	8	8	0	1.865	2.630
18021	0	3	12	1	2.935	2.101
18022	1	4	13	0	3.345	2.126
18025	1	7	16	0	2.310	2.423
18026	2	8	17	0	2.397	2.141
18027	0	0	18	2	1.901	2.225
18030	0	3	21	1	3.703	2.326
18033	0	6	24	1	1.798	2.372
18035	2	8	26	0	2.389	2.580
18038	2	2	2	0	2.161	2.739
18041	2	5	5	0	2.569	2.558
18043	1	7	7	0	2.389	2.432
18044	2	8	8	0	1.951	2.967
18049	1	4	13	0	2.836	1.683
18063	0	0	0	4	2.206	1.972
18065	2	2	2	0	2.751	2.014
18066	0	3	3	1	2.411	1.909
18070	1	7	7	0	3.199	2.414
18074	2	2	11	0	1.917	2.342
18076	1	4	13	0	3.179	1.915
18077	2	5	14	0	2.810	1.998
18084	0	3	21	1	2.154	2.626
18085	1	4	22	0	1.558	2.142
18087	0	6	24	1	2.411	2.334
18089	2	8	26	0	1.975	2.220
18090	0	0	0	3	2.414	1.879
18091	1	1	1	0	2.209	2.474
18092	2	2	2	0	1.951	1.936
18096	0	6	6	1	2.601	2.016
18105	0	6	15	1	2.780	2.439
18110	2	2	20	0	2.417	2.087
18116	2	8	26	0	2.604	2.734
18121	1	4	4	0	2.088	2.259
18123	0	6	6	1	2.078	2.662
18128	2	2	11	0	2.322	1.915
18130	1	4	13	0	2.633	2.279
18132	0	6	15	1	2.541	2.619
18133	1	7	16	0	2.588	2.579
18136	1	1	19	0	2.103	1.904
18137	2	2	20	0	2.917	2.468
18139	1	4	22	0	1.945	2.238
18140	2	5	23	0	1.987	2.511
18142	1	7	25	0	2.063	2.503
18150	0	6	6	1	2.314	2.518
18154	1	1	10	0	2.588	2.244
18157	1	4	13	0	1.848	2.037
18158	2	5	14	0	1.879	2.028
18160	1	7	16	0	2.528	2.500
18163	1	1	19	0	2.034	2.327
18166	1	4	22	0	2.979	2.122
18170	2	8	26	0	2.284	2.506
18171	0	0	0	3	2.250	2.190
18173	2	2	2	0	2.794	2.399
18177	0	6	6	1	2.089	2.368
18183	0	3	12	1	2.015	1.772
18184	1	4	13	0	2.294	2.176
18188	2	8	17	0	2.138	2.511
18192	0	3	21	1	2.638	2.412
18197	2	8	26	0	1.794	2.578
18211	1	4	13	0	2.539	2.172
18212	2	5	14	0	2.300	2.292
18214	1	7	16	0	1.855	2.329
18217	1	1	19	0	2.272	2.387
18227	2	2	2	0	2.416	2.086
18229	1	4	4	0	2.045	1.690
18230	2	5	5	0	2.519	2.505
18231	0	6	6	1	1.774	2.516
18238	1	4	13	0	2.210	1.826
18242	2	8	17	0	3.266	2.178
18243	0	0	18	2	2.522	2.233
18250	1	7	25	0	1.387	1.740
18251	2	8	26	0	1.698	1.959
18256	1	4	4	0	1.743	2.089
18261	0	0	9	2	2.124	1.747
18262	1	1	10	0	2.131	1.482
18265	1	4	13	0	1.578	1.759
18267	0	6	15	1	2.295	1.621
18270	0	0	18	2	2.250	1.953
18279	0	0	0	3	2.199	2.128
18283	1	4	4	0	1.773	2.215
18284	2	5	5	0	1.702	2.036
18285	0	6	6	1	1.747	1.963
18286	1	7	7	0	2.076	2.329
18287	2	8	8	0	2.039	2.148
18289	1	1	10	0	2.637	1.702
18292	1	4	13	0	2.141	2.071
18295	1	7	16	0	2.324	2.245
18296	2	8	17	0	2.809	2.159
18298	1	1	19	0	2.649	1.639
18305	2	8	26	0	1.991	2.323
18308	2	2	2	0	1.815	2.113
18310	1	4	4	0	2.593	1.472
18312	0	6	6	1	2.400	2.186
18314	2	8	8	0	1.943	2.213
18318	0	3	12	1	2.843	2.072
18320	2	5	14	0	2.362	2.038
18321	0	6	15	1	2.440	2.507
18327	0	3	21	1	2.424	2.496
18334	1	1	1	0	3.245	2.219
18345	0	3	12	1	2.637	1.823
18346	1	4	13	0	3.887	2.086
18355	1	4	22	0	2.818	2.040
18361	1	1	1	0	2.346	2.242
18366	0	6	6	1	2.923	2.442
18368	2	8	8	0	1.508	2.769
18372	0	3	12	1	1.923	1.935
18379	1	1	19	0	2.122	1.934
18381	0	3	21	1	2.619	1.842
18388	1	1	1	0	2.031	1.893
18390	0	3	3	1	2.526	2.288
18391	1	4	4	0	1.445	2.152
18393	0	6	6	1	2.385	2.291
18394	1	7	7	0	1.710	1.987
18396	0	0	9	2	1.898	1.970
18397	1	1	10	0	2.800	1.898
18401	2	5	14	0	2.267	1.670
18402	0	6	15	1	2.729	2.039
18404	2	8	17	0	2.340	2.022
18405	0	0	18	2	1.994	1.929
18409	1	4	22	0	2.548	2.059
18411	0	6	24	1	2.018	2.441
18414	0	0	0	3	1.819	1.902
18416	2	2	2	0	2.470	2.655
18420	0	6	6	1	2.203	2.128
18424	1	1	10	0	2.335	2.206
18426	0	3	12	1	1.921	2.282
18428	2	5	14	0	2.582	1.891
18432	0	0	18	2	2.208	1.926
18438	0	6	24	1	2.676	2.100
18443	2	2	2	0	2.176	2.233
18445	1	4	4	0	2.454	1.812
18448	1	7	7	0	2.308	2.648
18451	1	1	10	0	1.619	1.722
18453	0	3	12	1	2.375	1.658
18455	2	5	14	0	2.644	1.928
18457	1	7	16	0	1.934	2.096
18465	0	6	24	1	2.253	2.324
18468	0	0	0	5	2.010	2.339
18472	1	4	4	0	1.977	1.813
18474	0	6	6	1	2.389	2.168
18476	2	8	8	0	1.192	2.049
18478	1	1	10	0	2.737	1.364
18479	2	2	11	0	2.947	2.495
18480	0	3	12	1	2.547	2.274
18486	0	0	18	2	1.056	1.987
18489	0	3	21	1	2.699	1.972
18493	1	7	25	0	1.624	1.890
18497	2	2	2	0	2.201	2.749
18500	2	5	5	0	2.003	1.916
18503	2	8	8	0	2.172	2.227
18508	1	4	13	0	2.851	1.497
18511	1	7	16	0	2.725	2.255
18513	0	0	18	2	1.889	1.489
18514	1	1	19	0	2.716	1.693
18521	2	8	26	0	2.470	2.317
18526	1	4	4	0	2.637	1.965
18531	0	0	9	2	2.217	2.016
18532	1	1	10	0	3.825	2.067
18535	1	4	13	0	2.836	1.628
18540	0	0	18	2	2.551	1.963
18541	1	1	19	0	2.076	1.989
18544	1	4	22	0	2.551	1.925
18551	2	2	2	0	2.621	1.675
18557	2	8	8	0	2.429	2.403
18558	0	0	9	2	2.269	1.999
18566	2	8	17	0	2.273	2.292
18569	2	2	20	0	1.864	2.300
18572	2	5	23	0	1.994	1.932
18574	1	7	25	0	2.529	1.485
18575	2	8	26	0	2.319	2.631
18585	0	0	9	2	2.616	2.159
18587	2	2	11	0	1.737	2.085
18589	1	4	13	0	2.218	2.063
18591	0	6	15	1	2.168	1.834
18595	1	1	19	0	2.872	2.132
18598	1	4	22	0	2.913	1.963
18600	0	6	24	1	1.929	2.105
18605	2	2	2	0	2.412	2.406
18606	0	3	3	1	2.903	1.901
18610	1	7	7	0	2.698	1.900
18624	0	3	21	1	3.096	1.702
18632	2	2	2	0	1.784	2.242
18634	1	4	4	0	2.771	1.411
18643	1	4	13	0	2.493	2.046
18647	2	8	17	0	2.144	1.990
18648	0	0	18	2	1.860	2.378
18651	0	3	21	1	2.028	2.006
18658	1	1	1	0	2.232	1.698
18667	1	1	10	0	3.114	2.007
18670	1	4	13	0	2.194	1.504
18672	0	6	15	1	2.542	2.305
18678	0	3	21	1	2.127	2.174
18680	2	5	23	0	2.414	1.751
18683	2	8	26	0	2.363	2.040
18686	2	2	2	0	2.229	2.469
18691	1	7	7	0	1.718	2.559
18693	0	0	9	2	1.554	2.045
18698	2	5	14	0	2.702	2.016
18699	0	6	15	1	2.638	2.262
18710	2	8	26	0	1.906	2.293
18711	0	0	0	5	2.727	2.286
18717	0	6	6	1	2.090	2.166
18721	1	1	10	0	2.210	2.341
18723	0	3	12	1	2.022	2.085
18724	1	4	13	0	2.167	2.172
18726	0	6	15	1	1.653	2.139
18728	2	8	17	0	2.393	2.084
18730	1	1	19	0	2.761	1.551
18731	2	2	20	0	3.559	2.094
18732	0	3	21	1	2.496	2.244
18735	0	6	24	1	1.364	2.437
18736	1	7	25	0	3.218	2.352
18740	2	2	2	0	2.673	2.876
18741	0	3	3	1	1.557	1.814
18744	0	6	6	1	2.094	2.560
18747	0	0	9	2	3.212	1.850
18751	1	4	13	0	2.715	1.685
18752	2	5	14	0	2.636	2.425
18761	2	5	23	0	1.941	2.434
18765	0	0	0	3	1.839	2.313
18766	1	1	1	0	2.559	2.427
18767	2	2	2	0	2.235	2.566
18770	2	5	5	0	2.663	3.013
18772	1	7	7	0	1.692	2.647
18777	0	3	12	1	3.069	1.965
18789	0	6	24	1	2.586	2.486
18791	2	8	26	0	2.454	2.821
18792	0	0	0	4	2.914	2.213
18799	1	7	7	0	1.735	2.410
18805	1	4	13	0	2.666	1.690
18806	2	5	14	0	2.430	2.323
18810	0	0	18	2	1.526	1.800
18812	2	2	20	0	2.944	1.805
18813	0	3	21	1	2.402	2.101
18825	0	6	6	1	1.734	2.083
18835	1	7	16	0	1.826	1.825
18838	1	1	19	0	3.163	2.055
18840	0	3	21	1	3.831	1.835
18843	0	6	24	1	2.550	2.380
18848	2	2	2	0	2.537	2.621
18849	0	3	3	1	1.920	2.358
18863	2	8	17	0	1.957	2.721
18864	0	0	18	2	2.397	1.807
18866	2	2	20	0	2.429	2.173
18867	0	3	21	1	2.197	2.508
18870	0	6	24	1	1.810	2.620
18874	1	1	1	0	1.695	2.296
18877	1	4	4	0	2.166	2.213
18878	2	5	5	0	2.419	2.134
18881	2	8	8	0	2.069	2.571
18882	0	0	9	2	2.086	1.875
18883	1	1	10	0	2.895	1.755
18892	1	1	19	0	1.784	2.046
18893	2	2	20	0	3.642	2.114
18895	1	4	22	0	1.988	1.997
18896	2	5	23	0	2.978	2.154
18899	2	8	26	0	2.271	2.402
18902	2	2	2	0	2.056	2.503
18907	1	7	7	0	1.511	2.487
18918	0	0	18	2	2.437	1.831
18921	0	3	21	1	2.489	2.116
18922	1	4	22	0	2.382	1.944
18927	0	0	0	3	2.801	2.677
18928	1	1	1	0	2.736	2.220
18929	2	2	2	0	1.855	2.998
18937	1	1	10	0	2.255	2.259
18939	0	3	12	1	2.315	2.384
18941	2	5	14	0	2.046	2.330
18950	2	5	23	0	2.732	2.103
18955	1	1	1	0	2.273	1.640
18958	1	4	4	0	1.273	2.126
18960	0	6	6	1	1.576	2.313
18962	2	8	8	0	2.359	2.366
18969	0	6	15	1	1.772	1.881
18970	1	7	16	0	2.017	1.793
18977	2	5	23	0	3.333	2.284
18978	0	6	24	1	2.302	2.387
18988	1	7	7	0	2.864	2.309
18991	1	1	10	0	2.617	1.638
19002	0	3	21	1	2.952	1.837
19004	2	5	23	0	2.169	2.041
19015	1	7	7	0	2.335	2.343
19016	2	8	8	0	2.666	2.785
19022	2	5	14	0	2.850	2.432
19024	1	7	16	0	1.910	2.110
19026	0	0	18	2	2.381	1.763
19030	1	4	22	0	1.993	1.516
19038	0	3	3	1	1.498	2.288
19039	1	4	4	0	2.872	2.227
19040	2	5	5	0	2.133	2.302
19056	0	3	21	1	2.170	1.893
19067	2	5	5	0	2.474	2.340
19069	1	7	7	0	2.332	1.883
19076	2	5	14	0	2.856	2.008
19078	1	7	16	0	2.851	1.999
19081	1	1	19	0	2.469	2.036
19086	0	6	24	1	2.184	2.005
19087	1	7	25	0	2.242	2.305
19092	0	3	3	1	3.490	2.260
19093	1	4	4	0	2.646	2.192
19095	0	6	6	1	3.018	2.399
19097	2	8	8	0	2.554	2.394
19101	0	3	12	1	2.773	2.101
19103	2	5	14	0	2.349	1.897
19104	0	6	15	1	1.562	2.102
19108	1	1	19	0	2.515	1.713
19115	2	8	26	0	1.923	2.236
19120	1	4	4	0	1.909	1.834
19121	2	5	5	0	2.358	1.733
19122	0	6	6	1	2.373	2.312
19125	0	0	9	2	2.177	1.912
19126	1	1	10	0	3.095	1.965
19136	2	2	20	0	2.173	2.053
19137	0	3	21	1	2.180	2.537
19139	2	5	23	0	2.116	1.927
19142	2	8	26	0	2.105	2.055
19152	0	0	9	2	1.716	1.386
19154	2	2	11	0	2.389	1.942
19155	0	3	12	1	2.492	2.246
19159	1	7	16	0	1.960	2.183
19173	0	3	3	1	2.707	2.284
19180	1	1	10	0	1.988	2.027
19181	2	2	11	0	2.667	1.990
19187	2	8	17	0	2.656	2.141
19189	1	1	19	0	2.554	1.963
19197	0	0	0	5	1.950	1.978
19202	2	5	5	0	2.352	2.151
19204	1	7	7	0	2.550	2.496
19205	2	8	8	0	2.385	2.371
19214	2	8	17	0	2.376	2.534
19216	1	1	19	0	2.630	2.269
19217	2	2	20	0	1.849	1.886
19222	1	7	25	0	1.935	2.297
19229	2	5	5	0	2.600	2.799
19230	0	6	6	1	3.018	2.443
19232	2	8	8	0	2.272	2.507
19234	1	1	10	0	2.453	2.144
19235	2	2	11	0	2.453	2.013
19238	2	5	14	0	3.489	2.436
19245	0	3	21	1	1.813	1.887
19246	1	4	22	0	2.840	1.912
19253	2	2	2	0	2.448	2.346
19257	0	6	6	1	2.169	2.131
19260	0	0	9	2	2.214	1.810
19265	2	5	14	0	2.734	2.531
19277	2	8	26	0	2.162	2.697
19280	2	2	2	0	2.338	2.192
19282	1	4	4	0	2.010	1.710
19284	0	6	6	1	2.647	1.931
19286	2	8	8	0	2.723	2.601
19289	2	2	11	0	2.663	2.163
19294	1	7	16	0	2.813	2.014
19295	2	8	17	0	2.319	2.289
19296	0	0	18	2	2.807	2.301
19298	2	2	20	0	2.720	1.927
19301	2	5	23	0	2.307	2.350
19309	1	4	4	0	3.102	2.299
19310	2	5	5	0	1.509	2.558
19319	2	5	14	0	2.298	2.110
19320	0	6	15	1	2.239	2.110
19323	0	0	18	2	2.538	1.888
19324	1	1	19	0	2.431	2.035
19326	0	3	21	1	1.455	1.859
19334	2	2	2	0	2.497	2.539
19338	0	6	6	1	1.302	2.199
19339	1	7	7	0	2.484	2.391
19342	1	1	10	0	2.389	2.247
19349	2	8	17	0	2.286	2.341
19352	2	2	20	0	1.889	2.452
19357	1	7	25	0	2.258	2.467
19359	0	0	0	4	1.769	2.017
19360	1	1	1	0	2.597	2.299
19379	2	2	20	0	2.856	2.126
19384	1	7	25	0	2.951	2.073
19387	1	1	1	0	2.794	1.558
19388	2	2	2	0	2.110	2.433
19392	0	6	6	1	2.322	2.595
19395	0	0	9	2	2.812	2.148
19401	0	6	15	1	2.012	2.225
19405	1	1	19	0	2.795	1.309
19406	2	2	20	0	2.600	2.112
19410	0	6	24	1	3.195	1.915
19414	1	1	1	0	2.379	2.380
19415	2	2	2	0	1.914	2.481
19435	1	4	22	0	1.434	2.137
19453	1	4	13	0	2.107	1.698
19455	0	6	15	1	3.242	2.175
19456	1	7	16	0	2.241	2.234
19457	2	8	17	0	2.012	2.801
19458	0	0	18	2	2.318	1.926
19460	2	2	20	0	2.266	2.300
19461	0	3	21	1	1.893	2.022
19462	1	4	22	0	1.754	2.147
19465	1	7	25	0	2.020	2.406
19466	2	8	26	0	1.428	2.259
19477	1	1	10	0	2.541	1.808
19481	2	5	14	0	1.710	2.429
19498	1	4	4	0	2.254	2.567
19501	1	7	7	0	1.784	2.824
19504	1	1	10	0	2.955	2.162
19511	2	8	17	0	2.296	3.182
19516	1	4	22	0	2.442	2.478
19521	0	0	0	4	2.292	1.963
19523	2	2	2	0	3.419	2.485
19526	2	5	5	0	2.248	2.554
19529	2	8	8	0	2.491	2.647
19533	0	3	12	1	1.917	2.345
19534	1	4	13	0	2.943	1.818
19536	0	6	15	1	2.706	2.308
19537	1	7	16	0	2.488	2.212
19541	2	2	20	0	1.496	2.301
19543	1	4	22	0	2.724	2.387
19547	2	8	26	0	1.782	2.490
19548	0	0	0	3	2.469	2.112
19551	0	3	3	1	2.438	1.896
19553	2	5	5	0	2.297	2.890
19555	1	7	7	0	1.817	2.452
19557	0	0	9	2	2.748	1.507
19558	1	1	10	0	2.241	2.454
19559	2	2	11	0	2.787	1.746
19560	0	3	12	1	2.502	1.961
19561	1	4	13	0	2.553	2.110
19562	2	5	14	0	2.410	2.363
19565	2	8	17	0	2.216	2.434
19566	0	0	18	2	2.715	1.687
19567	1	1	19	0	2.631	2.086
19570	1	4	22	0	3.429	2.238
19575	0	0	0	3	2.749	2.472
19577	2	2	2	0	2.524	3.183
19579	1	4	4	0	2.388	2.366
19581	0	6	6	1	1.661	2.654
19588	1	4	13	0	2.526	2.192
19591	1	7	16	0	2.100	2.719
19592	2	8	17	0	2.599	2.640
19593	0	0	18	2	1.700	2.255
19596	0	3	21	1	2.095	2.370
19604	2	2	2	0	3.031	2.237
19617	0	6	15	1	2.447	2.330
19626	0	6	24	1	2.333	2.189
19638	0	0	9	2	1.971	2.150
19639	1	1	10	0	2.082	1.966
19640	2	2	11	0	2.906	2.692
19644	0	6	15	1	1.885	2.116
19654	1	7	25	0	3.448	2.298
19658	2	2	2	0	2.506	3.046
19659	0	3	3	1	2.585	2.735
19661	2	5	5	0	2.384	2.919
19667	2	2	11	0	3.339	2.729
19668	0	3	12	1	2.409	2.694
19674	0	0	18	2	2.206	2.306
19678	1	4	22	0	2.151	2.797
